88		0.415	0.282	0.404	0.021
89		0.935	0.289	0.150	0.982
90		0.743	0.256	0.123	0.259
91		0.461	0.629	0.568	0.851
92		0.867	0.120	0.210	0.577
93		0.455	0.992	0.433	0.859
94		0.416	0.036	0.030	0.539
95		0.135	0.797	0.500	0.424
96		0.472	0.885	0.432	0.041
97		0.007	0.162	0.477	0.440
98		0.491	0.584	0.814	0.793
99		0.589	0.209	0.913	0.620
100		0.348	0.179	0.063	0.780
101		0.799	0.277	0.128	0.656
102		0.613	0.663	0.147	0.090
103		0.564	0.572	0.584	0.477
104		0.332	0.684	0.946	0.877
105		0.125	0.225	0.570	0.188
106		0.267	0.530	0.306	0.414
107		0.409	0.583	0.202	0.096
108		0.576	0.660	0.137	0.160
109		0.211	0.400	0.593	0.781
110		0.598	0.570	0.576	0.879
111		0.220	0.146	0.018	0.526
112		0.708	0.417	0.692	0.845
113		0.828	0.174	0.068	0.649
114		0.436	0.860	0.849	0.029
115		0.698	0.233	0.652	0.716
116		0.212	0.354	0.695	0.354
117		0.726	0.062	0.612	0.418
118		0.529	0.692	0.755	0.378
119		0.396	0.815	0.349	0.606
120		0.855	0.305	0.062	0.507
121		0.570	0.243	0.135	0.182
122		0.041	0.370	0.907	0.122
123		0.802	0.651	0.318	0.557
124		0.673	0.242	0.864	0.735
125		0.884	0.557	0.468	0.259
126		0.540	0.829	0.316	0.675
127		0.006	0.686	0.489	0.323
128		0.518	0.362	0.196	0.362
129		0.755	0.035	0.993	0.618
130		0.401	0.750	0.591	0.717
131		0.602	0.694	0.141	0.983
132		0.978	0.988	0.263	0.467
133		0.424	0.456	0.382	0.417
134		0.152	0.159	0.577	0.480
135		0.339	0.881	0.117	0.930
136		0.870	0.661	0.503	0.133
137		0.815	0.638	0.113	0.489
138		0.460	0.913	0.796	0.842
139		0.857	0.786	0.356	0.974
140		0.954	0.516	0.248	0.246
141		0.763	0.116	0.859	0.266
142		0.227	0.560	0.483	0.022
143		0.813	0.892	0.396	0.302
144		0.870	0.159	0.125	0.226
145		0.847	0.851	0.542	0.706
146		0.790	0.693	0.197	0.677
147		0.767	0.904	0.352	0.250
148		0.157	0.020	0.524	0.281
149		0.657	0.121	0.425	0.305
150		0.851	0.152	0.060	0.393
151		0.342	0.141	0.764	0.695
152		0.690	0.448	0.455	0.507
153		0.821	0.664	0.618	0.345
154		0.276	0.139	0.458	0.337
155		0.315	0.513	0.715	0.865
156		0.575	0.207	0.028	0.339
157		0.948	0.695	0.200	0.566
158		0.146	0.429	0.041	0.212
159		0.348	0.489	0.856	0.806
160		0.226	0.678	0.194	0.254
161		0.096	0.674	0.045	0.446
162		0.581	0.395	0.244	0.781
163		0.106	0.674	0.628	0.962
164		0.453	0.350	0.601	0.792
165		0.587	0.018	0.130	0.781
166		0.496	0.773	0.718	0.740
167		0.678	0.024	0.481	0.067
168		0.620	0.174	0.024	0.248
169		0.938	0.691	0.511	0.068
170		0.784	0.215	0.349	0.731
171		0.672	0.227	0.181	0.390
172		0.342	0.836	0.309	0.366
173		0.444	0.869	0.784	0.929
174		0.277	0.867	0.665	0.789
175		0.558	0.158	0.530	0.739
176		0.497	0.474	0.616	0.489
177		0.751	0.831	0.525	0.059
178		0.039	0.670	0.300	0.703
179		0.236	0.841	0.032	0.386
180		0.335	0.944	0.485	0.866
181		0.846	0.400	0.683	0.370
182		0.879	0.979	0.963	0.944
183		0.396	0.983	0.041	0.696
184		0.854	0.866	0.262	0.339
185		0.944	0.373	0.095	0.101
186		0.947	0.947	0.422	0.630
187		0.666	0.239	0.435	0.707
188		0.121	0.206	0.867	0.648
189		0.184	0.502	0.603	0.446
190		0.236	0.378	0.437	0.658
191		0.754	0.539	0.516	0.050
192		0.969	0.716	0.622	0.404
193		0.367	0.608	0.676	0.971
194		0.518	0.306	0.444	0.732
195		0.935	0.969	0.114	0.372
196		0.549	0.608	0.893	0.171
197		0.316	0.729	0.538	0.946
198		0.712	0.313	0.760	0.389
199		0.326	0.193	0.608	0.441
200		0.235	0.563	0.691	0.401
201		0.868	0.950	0.809	0.761
202		0.002	0.071	0.336	0.763
203		0.620	0.577	0.367	0.210
204		0.006	0.536	0.027	0.614
205		0.741	0.152	0.199	0.549
206		0.320	0.370	0.990	0.170
207		0.013	0.172	0.801	0.349
208		0.347	0.634	0.715	0.374
209		0.692	0.966	0.095	0.231
210		0.344	0.972	0.401	0.543
211		0.621	0.316	0.205	0.422
212		0.140	0.683	0.635	0.652
213		0.815	0.998	0.945	0.530
214		0.587	0.632	0.424	0.988
215		0.945	0.302	0.039	0.836
216		0.072	0.457	0.921	0.277
217		0.874	0.037	0.066	0.819
218		0.438	0.011	0.788	0.776
219		0.240	0.363	0.931	0.664
220		0.258	0.216	0.903	0.179
221		0.783	0.766	0.909	0.346
222		0.977	0.220	0.024	0.044
223		0.349	0.618	0.621	0.280
224		0.972	0.386	0.891	0.625
225		0.337	0.883	0.747	0.240
226		0.815	0.126	0.588	0.839
227		0.627	0.430	0.651	0.677
228		0.909	0.026	0.426	0.530
229		0.223	0.937	0.011	0.970
230		0.073	0.209	0.200	0.901
231		0.567	0.716	0.484	0.155
232		0.793	0.215	0.484	0.219
233		0.790	0.928	0.248	0.482
234		0.376	0.705	0.465	0.388
235		0.241	0.409	0.078	0.726
236		0.633	0.380	0.346	0.618
237		0.805	0.411	0.900	0.289
238		0.087	0.270	0.266	0.552
239		0.940	0.195	0.119	0.823
240		0.481	0.064	0.446	0.559
241		0.855	0.161	0.222	0.755
242		0.852	0.400	0.529	0.411
243		0.090	0.498	0.563	0.356
244		0.281	0.820	0.183	0.727
245		0.972	0.738	0.571	0.142
246		0.382	0.997	0.256	0.603
247		0.444	0.326	0.365	0.007
248		0.415	0.227	0.977	0.659
249		0.095	0.940	0.386	0.278
250		0.500	0.718	0.389	0.756
251		0.140	0.463	0.777	0.292
252		0.644	0.736	0.024	0.009
253		0.536	0.779	0.023	0.922
254		0.691	0.687	0.307	0.096
255		0.699	0.596	0.742	0.088
256		0.514	0.484	0.256	0.538
257		0.999	0.244	0.916	0.969
258		0.999	0.505	0.706	0.022
259		0.137	0.769	0.405	0.879
260		0.758	0.942	0.086	0.573
261		0.607	0.087	0.267	0.863
262		0.797	0.675	0.335	0.503
263		0.761	0.265	0.409	0.875
264		0.217	0.013	0.103	0.622
265		0.616	0.653	0.039	0.883
266		0.665	0.643	0.378	0.534
267		0.208	0.331	0.994	0.543
268		0.434	0.317	0.192	0.537
269		0.084	0.497	0.318	0.918
270		0.271	0.534	0.197	0.310
271		0.380	0.298	0.840	0.374
272		0.674	0.065	0.145	0.774
273		0.325	0.208	0.483	0.517
274		0.786	0.011	0.054	0.983
275		0.471	0.695	0.296	0.532
276		0.805	0.911	0.084	0.645
277		0.516	0.395	0.300	0.999
278		0.045	0.420	0.514	0.287
279		0.033	0.073	0.171	0.087
280		0.537	0.592	0.001	0.621
281		0.287	0.546	0.556	0.638
282		0.649	0.154	0.011	0.949
283		0.733	0.469	0.355	0.904
284		0.410	0.396	0.115	0.162
285		0.205	0.699	0.775	0.206
286		0.481	0.217	0.284	0.491
287		0.437	0.414	0.161	0.010
288		0.442	0.743	0.319	0.797
289		0.226	0.195	0.067	0.001
290		0.387	0.014	0.894	0.252
291		0.024	0.732	0.799	0.309
292		0.488	0.569	0.498	0.807
293		0.145	0.683	0.573	0.188
294		0.942	0.414	0.869	0.009
295		0.011	0.188	0.380	0.811
296		0.604	0.777	0.242	0.242
297		0.998	0.730	0.472	0.496
298		0.894	0.353	0.244	0.763
299		0.659	0.033	0.758	0.088
300		0.406	0.099	0.385	0.786
301		0.590	0.122	0.362	0.063
302		0.899	0.900	0.259	0.119
303		0.089	0.013	0.664	0.333
304		0.006	0.189	0.179	0.391
305		0.090	0.272	0.365	0.776
306		0.997	0.367	0.518	0.359
307		0.641	0.484	0.390	0.305
308		0.167	0.331	0.809	0.976
309		0.888	0.982	0.304	0.068
310		0.041	0.641	0.300	0.559
311		0.730	0.695	0.258	0.059
312		0.634	0.700	0.575	0.024
313		0.450	0.089	0.149	0.754
314		0.522	0.033	0.314	0.168
315		0.248	0.209	0.319	0.548
316		0.555	0.211	0.037	0.130
317		0.042	0.523	0.426	0.378
318		0.593	0.828	0.813	0.743
319		0.292	0.532	0.642	0.611
320		0.410	0.929	0.358	0.874
321		0.695	0.429	0.716	0.732
322		0.805	0.971	0.981	0.618
323		0.563	0.588	0.979	0.178
324		0.412	0.470	0.405	0.053
325		0.515	0.539	0.766	0.231
326		0.325	0.183	0.046	0.406
327		0.198	0.211	0.531	0.179
328		0.290	0.635	0.390	0.696
329		0.470	0.181	0.152	0.480
330		0.489	0.995	0.564	0.255
331		0.969	0.080	0.197	0.500
332		0.026	0.745	0.001	0.443
333		0.922	0.734	0.604	0.312
334		0.636	0.933	0.258	0.200
335		0.484	0.035	0.768	0.893
336		0.753	0.862	0.996	0.950
337		0.075	0.178	0.153	0.679
338		0.582	0.971	0.272	0.193
339		0.534	0.829	0.348	0.792
340		0.981	0.058	0.032	0.977
341		0.394	0.232	0.983	0.501
342		0.402	0.577	0.667	0.555
343		0.642	0.963	0.159	0.990
344		0.188	0.526	0.031	0.253
345		0.201	0.234	0.888	0.233
346		0.932	0.282	0.704	0.598
347		0.960	0.754	0.974	0.186
348		0.304	0.828	0.146	0.463
349		0.175	0.132	0.137	0.063
350		0.348	0.960	0.992	0.791
351		0.119	0.723	0.121	0.824
352		0.258	0.237	0.798	0.404
353		0.616	0.304	0.350	0.960
354		0.254	0.135	0.368	0.391
355		0.997	0.844	0.254	0.119
356		0.575	0.077	0.451	0.650
357		0.421	0.908	0.246	0.219
358		0.852	0.550	0.930	0.220
359		0.129	0.953	0.681	0.287
360		0.212	0.284	0.522	0.466
361		0.490	0.062	0.599	0.736
362		0.910	0.681	0.116	0.526
363		0.911	0.378	0.527	0.841
364		0.229	0.361	0.541	0.750
365		0.944	0.940	0.867	0.425
366		0.558	0.914	0.643	0.157
367		0.309	0.950	0.971	0.835
368		0.569	0.304	0.761	0.120
369		0.017	0.348	0.814	0.559
370		0.619	0.066	0.842	0.262
371		0.492	0.185	0.290	0.824
372		0.883	0.132	0.174	0.854
373		0.724	0.743	0.891	0.538
374		0.990	0.179	0.804	0.028
375		0.732	0.647	0.754	0.574
;

param y :=
1		1.0
2		-1.0
3		1.0
4		1.0
5		-1.0
6		1.0
7		-1.0
8		-1.0
9		-1.0
10		1.0
11		-1.0
12		1.0
13		1.0
14		-1.0
15		1.0
16		1.0
17		1.0
18		1.0
19		1.0
20		1.0
21		-1.0
22		-1.0
23		-1.0
24		1.0
25		1.0
26		1.0
27		1.0
28		-1.0
29		-1.0
30		-1.0
31		-1.0
32		1.0
33		-1.0
34		-1.0
35		1.0
36		-1.0
37		1.0
38		1.0
39		1.0
40		-1.0
41		-1.0
42		1.0
43		-1.0
44		1.0
45		1.0
46		1.0
47		1.0
48		1.0
49		1.0
50		1.0
51		-1.0
52		-1.0
53		1.0
54		1.0
55		1.0
56		-1.0
57		1.0
58		1.0
59		-1.0
60		1.0
61		1.0
62		-1.0
63		1.0
64		1.0
65		1.0
66		1.0
67		-1.0
68		1.0
69		1.0
70		-1.0
71		-1.0
72		1.0
73		1.0
74		-1.0
75		1.0
76		1.0
77		-1.0
78		1.0
79		-1.0
80		-1.0
81		-1.0
82		1.0
83		-1.0
84		-1.0
85		-1.0
86		1.0
87		1.0
88		-1.0
89		1.0
90		-1.0
91		1.0
92		-1.0
93		1.0
94		-1.0
95		-1.0
96		-1.0
97		-1.0
98		1.0
99		1.0
100		-1.0
101		1.0
102		-1.0
103		1.0
104		1.0
105		-1.0
106		-1.0
107		-1.0
108		-1.0
109		-1.0
110		1.0
111		-1.0
112		1.0
113		-1.0
114		1.0
115		1.0
116		-1.0
117		-1.0
118		1.0
119		1.0
120		-1.0
121		-1.0
122		-1.0
123		1.0
124		1.0
125		1.0
126		1.0
127		-1.0
128		-1.0
129		1.0
130		1.0
131		1.0
132		1.0
133		-1.0
134		-1.0
135		1.0
136		1.0
137		1.0
138		1.0
139		1.0
140		-1.0
141		1.0
142		-1.0
143		1.0
144		-1.0
145		1.0
146		1.0
147		1.0
148		-1.0
149		-1.0
150		-1.0
151		-1.0
152		1.0
153		1.0
154		-1.0
155		1.0
156		-1.0
157		1.0
158		-1.0
159		1.0
160		-1.0
161		-1.0
162		-1.0
163		1.0
164		1.0
165		-1.0
166		1.0
167		-1.0
168		-1.0
169		1.0
170		1.0
171		1.0
172		-1.0
173		-1.0
174		1.0
175		-1.0
176		1.0
177		1.0
178		-1.0
179		-1.0
180		1.0
181		1.0
182		1.0
183		1.0
184		1.0
185		-1.0
186		1.0
187		1.0
188		-1.0
189		-1.0
190		-1.0
191		-1.0
192		1.0
193		1.0
194		1.0
195		1.0
196		1.0
197		1.0
198		1.0
199		-1.0
200		-1.0
201		1.0
202		-1.0
203		-1.0
204		1.0
205		-1.0
206		-1.0
207		-1.0
208		1.0
209		-1.0
210		1.0
211		-1.0
212		1.0
213		1.0
214		1.0
215		1.0
216		-1.0
217		-1.0
218		1.0
219		1.0
220		-1.0
221		-1.0
222		-1.0
223		-1.0
224		1.0
225		1.0
226		1.0
227		1.0
228		-1.0
229		1.0
230		-1.0
231		-1.0
232		-1.0
233		1.0
234		-1.0
235		-1.0
236		-1.0
237		1.0
238		-1.0
239		1.0
240		-1.0
241		-1.0
242		1.0
243		-1.0
244		1.0
245		1.0
246		1.0
247		-1.0
248		1.0
249		-1.0
250		1.0
251		-1.0
252		-1.0
253		1.0
254		-1.0
255		1.0
256		-1.0
257		1.0
258		1.0
259		1.0
260		1.0
261		-1.0
262		1.0
263		1.0
264		-1.0
265		1.0
266		1.0
267		1.0
268		-1.0
269		-1.0
270		-1.0
271		-1.0
272		-1.0
273		-1.0
274		-1.0
275		-1.0
276		1.0
277		1.0
278		-1.0
279		-1.0
280		-1.0
281		1.0
282		-1.0
283		1.0
284		-1.0
285		-1.0
286		-1.0
287		-1.0
288		1.0
289		-1.0
290		-1.0
291		-1.0
292		1.0
293		-1.0
294		1.0
295		-1.0
296		-1.0
297		1.0
298		1.0
299		-1.0
300		-1.0
301		-1.0
302		1.0
303		-1.0
304		1.0
305		-1.0
306		1.0
307		-1.0
308		1.0
309		1.0
310		-1.0
311		-1.0
312		-1.0
313		-1.0
314		-1.0
315		-1.0
316		-1.0
317		-1.0
318		1.0
319		1.0
320		1.0
321		1.0
322		1.0
323		1.0
324		-1.0
325		1.0
326		-1.0
327		-1.0
328		1.0
329		-1.0
330		1.0
331		-1.0
332		1.0
333		1.0
334		1.0
335		1.0
336		1.0
337		-1.0
338		1.0
339		1.0
340		1.0
341		1.0
342		1.0
343		1.0
344		-1.0
345		-1.0
346		1.0
347		1.0
348		-1.0
349		-1.0
350		1.0
351		-1.0
352		-1.0
353		1.0
354		-1.0
355		1.0
356		-1.0
357		-1.0
358		1.0
359		1.0
360		-1.0
361		-1.0
362		-1.0
363		1.0
364		-1.0
365		1.0
366		1.0
367		1.0
368		-1.0
369		-1.0
370		-1.0
371		-1.0
372		-1.0
373		1.0
374		1.0
375		1.0
;

param a_test : 1 2 3 4 :=
1		0.602	0.158	0.676	0.737
2		0.131	0.449	0.460	0.616
3		0.983	0.140	0.843	0.702
4		0.322	0.723	0.179	0.504
5		0.801	0.279	0.581	0.889
6		0.464	0.522	0.392	0.483
7		0.821	0.299	0.365	0.766
8		0.269	0.577	0.572	0.049
9		0.271	0.347	0.774	0.093
10		0.203	0.898	0.833	0.731
11		0.159	0.211	0.026	0.257
12		0.157	0.230	0.195	0.946
13		0.429	0.681	0.879	0.296
14		0.572	0.868	0.598	0.559
15		0.504	0.055	0.220	0.638
16		0.868	0.918	0.274	0.712
17		0.440	0.608	0.032	0.034
18		0.508	0.287	0.425	0.459
19		0.740	0.052	0.768	0.406
20		0.643	0.358	0.465	0.118
21		0.007	0.575	0.205	0.669
22		0.164	0.740	0.587	0.320
23		0.543	0.757	0.381	0.165
24		0.886	0.893	0.775	0.613
25		0.143	0.898	0.142	0.712
26		0.707	0.884	0.393	0.294
27		0.335	0.613	0.822	0.988
28		0.267	0.440	0.047	0.826
29		0.269	0.144	0.710	0.031
30		0.258	0.205	0.289	0.006
31		0.143	0.793	0.302	0.293
32		0.498	0.908	0.856	0.708
33		0.207	0.755	0.545	0.707
34		0.168	0.581	0.687	0.983
35		0.789	0.988	0.282	0.917
36		0.329	0.492	0.820	0.275
37		0.638	0.935	0.142	0.840
38		0.437	0.627	0.211	0.014
39		0.188	0.246	0.080	0.256
40		0.822	0.718	0.375	0.516
41		0.039	0.953	0.844	0.388
42		0.977	0.716	0.380	0.884
43		0.742	0.503	0.328	0.209
44		0.506	0.985	0.674	0.701
45		0.542	0.532	0.292	0.682
46		0.870	0.994	0.489	0.447
47		0.987	0.081	0.887	0.100
48		0.840	0.180	0.648	0.088
49		0.754	0.064	0.818	0.150
50		0.177	0.183	0.550	0.374
51		0.863	0.001	0.067	0.288
52		0.420	0.028	0.350	0.875
53		0.388	0.121	0.339	0.103
54		0.284	0.927	0.389	0.326
55		0.147	0.877	0.947	0.192
56		0.503	0.701	0.485	0.104
57		0.735	0.068	0.991	0.216
58		0.137	0.573	0.151	0.486
59		0.608	0.503	0.065	0.392
60		0.033	0.363	0.156	0.649
61		0.499	0.931	0.527	0.531
62		0.881	0.509	0.295	0.844
63		0.335	0.390	0.214	0.431
64		0.557	0.526	0.630	0.424
65		0.122	0.127	0.166	0.639
66		0.814	0.907	0.590	0.258
67		0.821	0.077	0.850	0.359
68		0.592	0.848	0.539	0.283
69		0.261	0.970	0.512	0.628
70		0.313	0.863	0.891	0.303
71		0.192	0.221	0.338	0.288
72		0.587	0.416	0.563	0.222
73		0.106	0.609	0.653	0.145
74		0.590	0.482	0.050	0.378
75		0.240	0.022	0.827	0.149
76		0.709	0.503	0.692	0.600
77		0.654	0.782	0.985	0.306
78		0.642	0.461	0.883	0.842
79		0.645	0.079	0.559	0.893
80		0.011	0.192	0.170	0.357
81		0.220	0.295	0.245	0.339
82		0.706	0.456	0.151	0.236
83		0.765	0.250	0.406	0.336
84		0.706	0.423	0.970	0.683
85		0.063	0.229	0.816	0.840
86		0.762	0.712	0.114	0.069
87		0.760	0.862	0.870	0.676
88		0.960	0.379	0.834	0.046
89		0.691	0.304	0.099	0.100
90		0.713	0.975	0.060	0.090
91		0.422	0.601	0.242	0.740
92		0.925	0.319	0.351	0.070
93		0.492	0.558	0.751	0.787
94		0.923	0.994	0.573	0.436
95		0.012	0.493	0.865	0.568
96		0.876	0.207	0.043	0.990
97		0.966	0.746	0.638	0.127
98		0.270	0.396	0.429	0.164
99		0.838	0.642	0.220	0.411
100		0.882	0.390	0.687	0.124
101		0.026	0.992	0.809	0.784
102		0.136	0.257	0.330	0.395
103		0.279	0.157	0.645	0.644
104		0.392	0.191	0.336	0.201
105		0.319	0.278	0.464	0.576
106		0.970	0.265	0.615	0.285
107		0.951	0.775	0.081	0.377
108		0.486	0.463	0.010	0.844
109		0.245	0.742	0.418	0.224
110		0.835	0.580	0.409	0.881
111		0.292	0.782	0.611	0.444
112		0.255	0.976	0.107	0.256
113		0.536	0.276	0.065	0.304
114		0.156	0.137	0.227	0.428
115		0.896	0.627	0.443	0.880
116		0.901	0.651	0.344	0.932
117		0.958	0.783	0.075	0.932
118		0.733	0.740	0.158	0.725
119		0.945	0.835	0.616	0.296
120		0.190	0.041	0.480	0.641
121		0.468	0.970	0.551	0.149
122		0.924	0.067	0.331	0.039
123		0.641	0.503	0.038	0.508
124		0.965	0.423	0.271	0.726
125		0.977	0.066	0.094	0.267
;

param y_test :=
1		1.0
2		-1.0
3		1.0
4		-1.0
5		1.0
6		1.0
7		1.0
8		-1.0
9		-1.0
10		1.0
11		-1.0
12		-1.0
13		1.0
14		-1.0
15		-1.0
16		1.0
17		-1.0
18		-1.0
19		-1.0
20		-1.0
21		-1.0
22		-1.0
23		-1.0
24		1.0
25		-1.0
26		1.0
27		1.0
28		-1.0
29		-1.0
30		1.0
31		-1.0
32		1.0
33		1.0
34		1.0
35		1.0
36		-1.0
37		1.0
38		-1.0
39		-1.0
40		1.0
41		1.0
42		1.0
43		-1.0
44		1.0
45		1.0
46		1.0
47		1.0
48		-1.0
49		-1.0
50		-1.0
51		-1.0
52		-1.0
53		1.0
54		-1.0
55		1.0
56		-1.0
57		1.0
58		-1.0
59		-1.0
60		-1.0
61		1.0
62		1.0
63		-1.0
64		1.0
65		-1.0
66		1.0
67		1.0
68		1.0
69		1.0
70		1.0
71		-1.0
72		-1.0
73		-1.0
74		-1.0
75		-1.0
76		1.0
77		1.0
78		1.0
79		1.0
80		-1.0
81		-1.0
82		-1.0
83		-1.0
84		1.0
85		-1.0
86		-1.0
87		1.0
88		-1.0
89		-1.0
90		-1.0
91		1.0
92		-1.0
93		1.0
94		1.0
95		-1.0
96		1.0
97		1.0
98		-1.0
99		1.0
100		1.0
101		1.0
102		-1.0
103		-1.0
104		-1.0
105		-1.0
106		1.0
107		1.0
108		-1.0
109		-1.0
110		-1.0
111		1.0
112		-1.0
113		-1.0
114		-1.0
115		1.0
116		1.0
117		-1.0
118		1.0
119		1.0
120		-1.0
121		1.0
122		-1.0
123		-1.0
124		1.0
125		-1.0
;

